radial_step,angle_deg,gx,gy,gz,bmag
2,63.00,4.117000,-4.191000,0.036000,5.874986
2,64.50,4.048000,-4.096000,0.062000,5.759111
2,66.00,4.002000,-4.048000,0.072000,5.692758
2,67.50,3.986000,-4.042000,0.062000,5.677130
2,69.00,3.988000,-4.039000,0.066000,5.676444
2,70.50,3.986000,-4.044000,0.073000,5.678685
2,72.00,3.982000,-4.043000,0.061000,5.675024
2,73.50,3.983000,-4.043000,0.064000,5.675758
2,75.00,3.979000,-4.035000,0.076000,5.667402
2,76.50,3.989000,-4.041000,0.062000,5.678525
2,78.00,3.986000,-4.044000,0.069000,5.678635
2,79.50,3.977000,-4.038000,0.065000,5.667998
2,81.00,3.985000,-4.040000,0.062000,5.675004
2,82.50,3.986000,-4.042000,0.062000,5.677130
2,84.00,3.988000,-4.041000,0.062000,5.677823
2,85.50,3.990000,-4.040000,0.066000,5.678561
2,87.00,3.993000,-4.039000,0.079000,5.680124
2,88.50,3.985000,-4.043000,0.062000,5.677140
2,90.00,3.987000,-4.041000,0.060000,5.677099
2,91.50,3.992000,-4.043000,0.063000,5.682067
2,93.00,4.033000,-4.081000,0.081000,5.738137
2,94.50,4.462000,-4.019000,-0.010000,6.005157
2,96.00,4.443000,-3.971000,-0.040000,5.959085
2,97.50,4.483000,-3.985000,-0.008000,5.998131
2,99.00,4.469000,-3.965000,-0.054000,5.974621
2,100.50,4.499000,-3.965000,-0.058000,5.997132
2,102.00,4.788000,-3.934000,-0.136000,6.198370
2,103.50,5.299000,-3.839000,-0.229000,6.547501
2,105.00,5.646000,-3.750000,-0.308000,6.784886
2,106.50,5.991000,-3.642000,-0.395000,7.022270
2,108.00,6.286000,-3.556000,-0.467000,7.237197
2,109.50,6.630000,-3.455000,-0.542000,7.495845
2,111.00,6.894000,-3.367000,-0.479000,7.687221
2,112.50,7.219000,-3.244000,-0.682000,7.943716
2,114.00,7.453000,-3.146000,-0.734000,8.123009
2,115.50,7.701000,-3.033000,-0.798000,8.315124
2,117.00,7.989000,-2.905000,-0.751000,8.533882
2,118.50,8.205000,-2.814000,-0.908000,8.721530
2,120.00,8.514000,-2.651000,-0.994000,8.972404
2,121.50,8.713000,-2.527000,-1.043000,9.131810
2,123.00,8.899000,-2.423000,-1.091000,9.287271
2,124.50,9.185000,-2.255000,-1.158000,9.528390
2,126.00,9.404000,-2.099000,-1.222000,9.712585
2,127.50,9.651000,-1.906000,-1.297000,9.922542
2,129.00,9.830000,-1.755000,-1.343000,10.075345
2,130.50,10.005000,-1.602000,-1.387000,10.226935
2,132.00,10.224000,-1.405000,-1.447000,10.421037
2,133.50,10.433000,-1.180000,-1.523000,10.609402
2,135.00,10.581000,-1.008000,-1.564000,10.743357
2,136.50,10.761000,-0.776000,-1.624000,10.910485
2,138.00,10.921000,-0.541000,-1.677000,11.062244
2,139.50,11.039000,-0.364000,-1.713000,11.177047
2,141.00,11.174000,-0.104000,-1.758000,11.311925
2,142.50,11.268000,0.096000,-1.771000,11.406730
2,144.00,11.375000,0.330000,-1.808000,11.522517
2,145.50,11.440000,0.546000,-1.841000,11.600043
2,147.00,11.504000,0.787000,-1.870000,11.681536
2,148.50,11.541000,0.986000,-1.889000,11.736064
2,150.00,11.573000,1.238000,-1.907000,11.794220
2,151.50,11.597000,1.454000,-1.929000,11.845909
2,153.00,11.593000,1.660000,-1.921000,11.867750
2,154.50,11.583000,1.909000,-1.937000,11.897989
2,156.00,11.564000,2.106000,-1.950000,11.914858
2,157.50,11.511000,2.357000,-1.949000,11.910381
2,159.00,11.452000,2.560000,-1.939000,11.893764
2,160.50,11.391000,2.762000,-1.933000,11.879395
2,162.00,11.292000,2.994000,-1.920000,11.838906
2,163.50,11.206000,3.170000,-1.905000,11.800524
2,165.00,11.075000,3.422000,-1.886000,11.744050
2,166.50,10.958000,3.607000,-1.874000,11.687604
2,168.00,10.820000,3.791000,-1.843000,11.612094
2,169.50,10.641000,4.009000,-1.810000,11.514298
2,171.00,10.489000,4.179000,-1.781000,11.430447
2,172.50,10.264000,4.394000,-1.734000,11.298836
2,174.00,10.089000,4.561000,-1.696000,11.201208
2,175.50,9.842000,4.738000,-1.659000,11.048343
2,177.00,9.644000,4.882000,-1.615000,10.929267
2,178.50,9.424000,5.044000,-1.558000,10.801901
2,180.00,9.198000,5.185000,-1.510000,10.666186
2,181.50,8.961000,5.313000,-1.470000,10.520855
2,183.00,8.650000,5.462000,-1.402000,10.325771
2,184.50,8.386000,5.589000,-1.336000,10.165963
2,186.00,8.115000,5.702000,-1.291000,10.001635
2,187.50,7.816000,5.819000,-1.217000,9.819965
2,189.00,7.517000,5.924000,-1.150000,9.639583
2,190.50,7.159000,6.036000,-1.080000,9.426080
2,192.00,6.856000,6.123000,-1.029000,9.249579
2,193.50,6.527000,6.204000,-0.952000,9.055255
2,195.00,6.190000,6.280000,-0.891000,8.862752
2,196.50,5.871000,6.348000,-0.815000,8.685043
2,198.00,5.443000,6.418000,-0.733000,8.447145
2,199.50,5.091000,6.469000,-0.642000,8.257022
2,201.00,4.745000,6.519000,-0.568000,8.083007
2,202.50,4.388000,6.553000,-0.506000,7.902682
2,204.00,4.040000,6.583000,-0.431000,7.735842
2,205.50,3.600000,6.611000,-0.331000,7.534911
2,207.00,3.220000,6.621000,-0.254000,7.366855
2,208.50,2.846000,6.627000,-0.183000,7.214592
2,210.00,2.465000,6.631000,-0.095000,7.074985
2,211.50,2.087000,6.625000,-0.021000,6.945980
2,213.00,1.640000,6.610000,0.072000,6.810792
2,214.50,1.264000,6.587000,0.162000,6.709136
2,216.00,0.886000,6.565000,0.243000,6.628972
2,217.50,0.524000,6.528000,0.315000,6.556568
2,219.00,0.151000,6.491000,0.385000,6.504161
2,220.50,-0.229000,6.436000,0.476000,6.457640
2,222.00,-0.604000,6.393000,0.560000,6.445841
2,223.50,-0.972000,6.333000,0.652000,6.440247
2,225.00,-1.320000,6.264000,0.730000,6.443058
2,226.50,-1.679000,6.198000,0.802000,6.471279
2,228.00,-2.096000,6.108000,0.908000,6.521146
2,229.50,-2.433000,6.024000,0.978000,6.569973
2,231.00,-2.769000,5.938000,1.042000,6.634227
2,232.50,-3.094000,5.852000,1.109000,6.711827
2,234.00,-3.436000,5.752000,1.204000,6.807438
2,235.50,-3.834000,5.628000,1.293000,6.931507
2,237.00,-4.145000,5.509000,1.372000,7.029402
2,238.50,-4.456000,5.394000,1.444000,7.143970
2,240.00,-4.793000,5.270000,1.508000,7.281471
2,241.50,-5.144000,5.119000,1.590000,7.429199
2,243.00,-5.493000,4.944000,1.691000,7.581271
2,244.50,-5.788000,4.802000,1.754000,7.722478
2,246.00,-6.101000,4.645000,1.793000,7.874838
2,247.50,-6.400000,4.477000,1.876000,8.032615
2,249.00,-6.659000,4.308000,1.954000,8.168186
2,250.50,-6.976000,4.090000,2.045000,8.341145
2,252.00,-7.213000,3.921000,2.089000,8.471454
2,253.50,-7.423000,3.763000,2.133000,8.591320
2,255.00,-7.622000,3.590000,2.188000,8.704615
2,256.50,-7.785000,3.432000,2.251000,8.800673
2,258.00,-8.010000,3.208000,2.306000,8.931349
2,259.50,-8.165000,3.062000,2.328000,9.025666
2,261.00,-8.293000,2.893000,2.383000,9.100659
2,262.50,-8.430000,2.717000,2.420000,9.181688
2,264.00,-8.564000,2.541000,2.464000,9.266611
2,265.50,-8.700000,2.327000,2.507000,9.348261
2,267.00,-8.801000,2.163000,2.534000,9.410490
2,268.50,-8.891000,1.984000,2.560000,9.462544
2,270.00,-8.973000,1.804000,2.581000,9.509506
2,271.50,-9.041000,1.629000,2.606000,9.549061
2,273.00,-9.118000,1.422000,2.633000,9.596494
2,274.50,-9.160000,1.245000,2.652000,9.617106
2,276.00,-9.206000,1.071000,2.668000,9.644465
2,277.50,-9.220000,0.910000,2.689000,9.647135
2,279.00,-9.249000,0.743000,2.693000,9.661692
2,280.50,-9.264000,0.534000,2.702000,9.664764
2,282.00,-9.266000,0.366000,2.718000,9.663345
2,283.50,-9.240000,0.197000,2.706000,9.630101
2,285.00,-9.216000,0.033000,2.726000,9.610766
2,286.50,-9.182000,-0.118000,2.726000,9.578837
2,288.00,-9.136000,-0.325000,2.715000,9.536422
2,289.50,-9.094000,-0.485000,2.715000,9.503015
2,291.00,-9.014000,-0.678000,2.697000,9.433223
2,292.50,-8.947000,-0.828000,2.695000,9.380694
2,294.00,-8.850000,-1.000000,2.681000,9.301089
2,295.50,-8.764000,-1.149000,2.666000,9.232305
2,297.00,-8.665000,-1.297000,2.655000,9.154969
2,298.50,-8.529000,-1.487000,2.625000,9.046858
2,300.00,-8.408000,-1.617000,2.603000,8.949009
2,301.50,-8.256000,-1.783000,2.572000,8.829259
2,303.00,-8.120000,-1.930000,2.544000,8.725322
2,304.50,-7.975000,-2.055000,2.524000,8.613607
2,306.00,-7.799000,-2.206000,2.491000,8.479146
2,307.50,-7.636000,-2.332000,2.458000,8.353950
2,309.00,-7.420000,-2.493000,2.412000,8.190799
2,310.50,-7.237000,-2.607000,2.387000,8.054091
2,312.00,-7.060000,-2.720000,2.353000,7.923295
2,313.50,-6.822000,-2.852000,2.293000,7.741540
2,315.00,-6.625000,-2.950000,2.271000,7.599379
2,316.50,-6.360000,-3.090000,2.210000,7.408225
2,318.00,-6.136000,-3.193000,2.167000,7.248561
2,319.50,-5.845000,-3.304000,2.123000,7.041844
2,321.00,-5.609000,-3.399000,2.066000,6.876223
2,322.50,-5.376000,-3.496000,2.009000,6.720080
2,324.00,-5.060000,-3.593000,1.961000,6.508362
2,325.50,-4.816000,-3.669000,1.902000,6.346103
2,327.00,-4.500000,-3.753000,1.844000,6.142910
2,328.50,-4.238000,-3.824000,1.797000,5.984382
2,330.00,-3.962000,-3.895000,1.722000,5.816679
2,331.50,-3.610000,-3.963000,1.666000,5.613646
2,333.00,-3.332000,-4.023000,1.616000,5.467925
2,334.50,-2.982000,-4.077000,1.538000,5.280123
2,336.00,-2.703000,-4.141000,1.467000,5.158118
2,337.50,-2.398000,-4.180000,1.409000,5.020765
2,339.00,-2.031000,-4.222000,1.349000,4.875453
2,340.50,-1.732000,-4.249000,1.286000,4.765251
2,342.00,-1.348000,-4.293000,1.193000,4.655126
2,343.50,-1.045000,-4.307000,1.130000,4.573748
2,345.00,-0.665000,-4.337000,1.060000,4.513911
2,346.50,-0.361000,-4.348000,0.998000,4.475648
2,348.00,-0.039000,-4.358000,0.929000,4.456089
2,349.50,0.363000,-4.354000,0.831000,4.447431
2,351.00,0.698000,-4.363000,0.762000,4.483706
2,352.50,1.012000,-4.361000,0.705000,4.532051
2,354.00,1.324000,-4.347000,0.640000,4.589007
2,355.50,1.731000,-4.328000,0.557000,4.694485
2,357.00,2.061000,-4.303000,0.491000,4.796312
2,358.50,2.379000,-4.282000,0.426000,4.916975
3,0.00,2.689000,-4.252000,0.345000,5.042742
3,1.50,3.027000,-4.215000,0.280000,5.196860
3,3.00,3.400000,-4.161000,0.197000,5.377056
3,4.50,3.736000,-4.117000,0.113000,5.560589
3,6.00,4.049000,-4.094000,0.099000,5.758909
3,7.50,4.035000,-4.049000,0.074000,5.716739
3,9.00,3.893000,-4.052000,0.112000,5.620204
3,10.50,3.870000,-4.050000,0.097000,5.602572
3,12.00,3.936000,-4.032000,0.074000,5.635122
3,13.50,3.899000,-4.042000,0.101000,5.616953
3,15.00,3.921000,-4.033000,0.087000,5.625558
3,16.50,3.917000,-4.032000,0.078000,5.621921
3,18.00,3.921000,-4.031000,0.087000,5.624124
3,19.50,3.926000,-4.032000,0.083000,5.628267
3,21.00,3.915000,-4.024000,0.086000,5.614908
3,22.50,3.919000,-4.031000,0.067000,5.622456
3,24.00,3.926000,-4.030000,0.079000,5.626777
3,25.50,3.921000,-4.029000,0.076000,5.622531
3,27.00,3.921000,-4.031000,0.077000,5.623978
3,28.50,3.920000,-4.023000,0.078000,5.617563
3,30.00,3.924000,-4.032000,0.074000,5.626746
3,31.50,3.919000,-4.027000,0.079000,5.619745
3,33.00,3.923000,-4.029000,0.076000,5.623926
3,34.50,3.927000,-4.026000,0.080000,5.624625
3,36.00,3.919000,-4.030000,0.081000,5.621923
3,37.50,3.927000,-4.032000,0.078000,5.628893
3,39.00,3.927000,-4.030000,0.075000,5.627420
3,40.50,3.925000,-4.032000,0.077000,5.627484
3,42.00,3.919000,-4.035000,0.076000,5.625439
3,43.50,3.922000,-4.036000,0.074000,5.628220
3,45.00,3.925000,-4.034000,0.078000,5.628931
3,46.50,3.918000,-4.036000,0.066000,5.625333
3,48.00,3.918000,-4.030000,0.079000,5.621198
3,49.50,3.921000,-4.027000,0.077000,5.621112
3,51.00,3.924000,-4.034000,0.066000,5.628080
3,52.50,3.922000,-4.027000,0.083000,5.621895
3,54.00,3.919000,-4.026000,0.083000,5.619086
3,55.50,3.922000,-4.026000,0.089000,5.621270
3,57.00,3.918000,-4.035000,0.077000,5.624756
3,58.50,3.915000,-4.027000,0.076000,5.616915
3,60.00,3.894000,-4.017000,0.092000,5.595354
3,61.50,3.790000,-3.959000,0.119000,5.481965
3,63.00,3.719000,-3.857000,0.121000,5.359296
3,64.50,3.666000,-3.797000,0.137000,5.279729
3,66.00,3.630000,-3.759000,0.140000,5.227483
3,67.50,3.627000,-3.742000,0.143000,5.213266
3,69.00,3.619000,-3.751000,0.157000,5.214577
3,70.50,3.618000,-3.748000,0.154000,5.211635
3,72.00,3.611000,-3.749000,0.150000,5.207381
3,73.50,3.621000,-3.748000,0.144000,5.213433
3,75.00,3.621000,-3.745000,0.147000,5.211360
3,76.50,3.623000,-3.746000,0.152000,5.213612
3,78.00,3.618000,-3.746000,0.144000,5.209911
3,79.50,3.622000,-3.750000,0.146000,5.215621
3,81.00,3.620000,-3.749000,0.151000,5.213655
3,82.50,3.620000,-3.750000,0.150000,5.214346
3,84.00,3.622000,-3.749000,0.153000,5.215102
3,85.50,3.623000,-3.749000,0.157000,5.215916
3,87.00,3.615000,-3.754000,0.145000,5.213614
3,88.50,3.619000,-3.754000,0.150000,5.216529
3,90.00,3.623000,-3.745000,0.152000,5.212893
3,91.50,3.591000,-3.724000,0.105000,5.174406
3,93.00,3.738000,-3.822000,0.159000,5.348421
3,94.50,4.068000,-3.732000,0.062000,5.520896
3,96.00,4.089000,-3.677000,0.033000,5.499213
3,97.50,4.105000,-3.687000,0.062000,5.518047
3,99.00,4.107000,-3.674000,0.019000,5.510543
3,100.50,4.152000,-3.672000,0.021000,5.542845
3,102.00,4.408000,-3.650000,-0.049000,5.723230
3,103.50,4.886000,-3.556000,-0.115000,6.044118
3,105.00,5.294000,-3.451000,-0.219000,6.323274
3,106.50,5.531000,-3.395000,-0.261000,6.495083
3,108.00,5.857000,-3.293000,-0.359000,6.728832
3,109.50,6.132000,-3.202000,-0.419000,6.930353
3,111.00,6.384000,-3.137000,-0.468000,7.128482
3,112.50,6.674000,-3.028000,-0.521000,7.347278
3,114.00,6.886000,-2.937000,-0.598000,7.510031
3,115.50,7.167000,-2.830000,-0.638000,7.731871
3,117.00,7.365000,-2.742000,-0.689000,7.889012
3,118.50,7.574000,-2.656000,-0.742000,8.060420
3,120.00,7.865000,-2.496000,-0.808000,8.291026
3,121.50,8.078000,-2.382000,-0.869000,8.466591
3,123.00,8.350000,-2.240000,-0.938000,8.695973
3,124.50,8.565000,-2.107000,-0.981000,8.874741
3,126.00,8.828000,-1.920000,-1.064000,9.096817
3,127.50,9.023000,-1.780000,-1.113000,9.264000
3,129.00,9.197000,-1.631000,-1.157000,9.411887
3,130.50,9.408000,-1.457000,-1.212000,9.596992
3,132.00,9.577000,-1.302000,-1.256000,9.746367
3,133.50,9.771000,-1.099000,-1.322000,9.921085
3,135.00,9.910000,-0.941000,-1.371000,10.048543
3,136.50,10.055000,-0.774000,-1.406000,10.182285
3,138.00,10.203000,-0.563000,-1.464000,10.322862
3,139.50,10.334000,-0.364000,-1.509000,10.449935
3,141.00,10.441000,-0.167000,-1.540000,10.555282
3,142.50,10.552000,0.053000,-1.580000,10.669766
3,144.00,10.629000,0.233000,-1.604000,10.751872
3,145.50,10.717000,0.460000,-1.642000,10.851813
3,147.00,10.764000,0.646000,-1.610000,10.902895
3,148.50,10.817000,0.882000,-1.687000,10.983232
3,150.00,10.837000,1.056000,-1.694000,11.019317
3,151.50,10.860000,1.240000,-1.711000,11.063667
3,153.00,10.876000,1.481000,-1.727000,11.111403
3,154.50,10.865000,1.663000,-1.759000,11.131391
3,156.00,10.849000,1.889000,-1.744000,11.149469
3,157.50,10.811000,2.068000,-1.748000,11.144947
3,159.00,10.779000,2.257000,-1.750000,11.150937
3,160.50,10.702000,2.482000,-1.734000,11.122045
3,162.00,10.635000,2.656000,-1.748000,11.100138
3,163.50,10.537000,2.869000,-1.724000,11.055845
3,165.00,10.454000,3.062000,-1.702000,11.025369
3,166.50,10.319000,3.273000,-1.685000,10.955981
3,168.00,10.209000,3.441000,-1.684000,10.904128
3,169.50,10.083000,3.609000,-1.645000,10.835026
3,171.00,9.911000,3.805000,-1.619000,10.739046
3,172.50,9.744000,3.966000,-1.586000,10.639083
3,174.00,9.588000,4.127000,-1.563000,10.554849
3,175.50,9.417000,4.272000,-1.533000,10.453706
3,177.00,9.184000,4.450000,-1.496000,10.314377
3,178.50,8.996000,4.605000,-1.447000,10.209204
3,180.00,8.779000,4.738000,-1.413000,10.075518
3,181.50,8.554000,4.873000,-1.375000,9.940205
3,183.00,8.334000,4.987000,-1.329000,9.802651
3,184.50,8.040000,5.126000,-1.275000,9.619932
3,186.00,7.787000,5.250000,-1.219000,9.470260
3,187.50,7.529000,5.364000,-1.179000,9.319248
3,189.00,7.243000,5.462000,-1.124000,9.140999
3,190.50,6.978000,5.552000,-1.071000,8.981327
3,192.00,6.640000,5.660000,-0.998000,8.781868
3,193.50,6.339000,5.745000,-0.931000,8.605504
3,195.00,6.047000,5.821000,-0.881000,8.439574
3,196.50,5.742000,5.894000,-0.819000,8.269254
3,198.00,5.425000,5.947000,-0.764000,8.085860
3,199.50,5.038000,6.021000,-0.676000,7.879775
3,201.00,4.716000,6.064000,-0.610000,7.706157
3,202.50,4.397000,6.106000,-0.553000,7.544710
3,204.00,4.072000,6.145000,-0.492000,7.388117
3,205.50,3.755000,6.174000,-0.418000,7.238303
3,207.00,3.342000,6.204000,-0.342000,7.055179
3,208.50,3.013000,6.224000,-0.265000,6.920012
3,210.00,2.662000,6.232000,-0.184000,6.779227
3,211.50,2.314000,6.229000,-0.125000,6.646101
3,213.00,1.981000,6.236000,-0.054000,6.543315
3,214.50,1.549000,6.224000,0.043000,6.414002
3,216.00,1.208000,6.205000,0.107000,6.322400
3,217.50,0.878000,6.191000,0.177000,6.255453
3,219.00,0.539000,6.167000,0.243000,6.195277
3,220.50,0.201000,6.140000,0.327000,6.151986
3,222.00,-0.138000,6.088000,0.390000,6.102040
3,223.50,-0.486000,6.047000,0.463000,6.084141
3,225.00,-0.814000,6.004000,0.539000,6.082856
3,226.50,-1.149000,5.945000,0.600000,6.084671
3,228.00,-1.481000,5.889000,0.668000,6.109002
3,229.50,-1.892000,5.802000,0.785000,6.152974
3,231.00,-2.230000,5.720000,0.841000,6.196659
3,232.50,-2.547000,5.647000,0.918000,6.262471
3,234.00,-2.882000,5.562000,0.976000,6.339901
3,235.50,-3.220000,5.457000,1.054000,6.423252
3,237.00,-3.600000,5.333000,1.155000,6.537195
3,238.50,-3.906000,5.237000,1.217000,6.645607
3,240.00,-4.209000,5.119000,1.278000,6.749306
3,241.50,-4.544000,4.999000,1.345000,6.888176
3,243.00,-4.839000,4.861000,1.420000,7.004402
3,244.50,-5.203000,4.696000,1.488000,7.165038
3,246.00,-5.498000,4.559000,1.571000,7.313038
3,247.50,-5.775000,4.410000,1.630000,7.446853
3,249.00,-6.037000,4.258000,1.688000,7.577947
3,250.50,-6.275000,4.107000,1.757000,7.702605
3,252.00,-6.574000,3.906000,1.837000,7.864406
3,253.50,-6.786000,3.745000,1.871000,7.973422
3,255.00,-6.987000,3.592000,1.931000,8.090080
3,256.50,-7.165000,3.433000,1.986000,8.189439
3,258.00,-7.333000,3.272000,2.045000,8.286187
3,259.50,-7.538000,3.096000,2.076000,8.409307
3,261.00,-7.688000,2.943000,2.111000,8.498407
3,262.50,-7.816000,2.771000,2.163000,8.570115
3,264.00,-7.933000,2.619000,2.198000,8.638452
3,265.50,-8.044000,2.460000,2.246000,8.706437
3,267.00,-8.177000,2.255000,2.274000,8.781767
3,268.50,-8.271000,2.091000,2.294000,8.834260
3,270.00,-8.356000,1.930000,2.337000,8.888712
3,271.50,-8.425000,1.758000,2.363000,8.924963
3,273.00,-8.506000,1.608000,2.376000,8.976808
3,274.50,-8.573000,1.414000,2.413000,9.017666
3,276.00,-8.611000,1.239000,2.421000,9.030265
3,277.50,-8.640000,1.083000,2.440000,9.043013
3,279.00,-8.675000,0.926000,2.442000,9.059606
3,280.50,-8.689000,0.774000,2.461000,9.063902
3,282.00,-8.700000,0.562000,2.476000,9.062915
3,283.50,-8.686000,0.419000,2.475000,9.041448
3,285.00,-8.678000,0.275000,2.482000,9.030151
3,286.50,-8.659000,0.107000,2.483000,9.008608
3,288.00,-8.627000,-0.035000,2.478000,8.975903
3,289.50,-8.570000,-0.240000,2.498000,8.929866
3,291.00,-8.520000,-0.392000,2.478000,8.881697
3,292.50,-8.452000,-0.560000,2.466000,8.822191
3,294.00,-8.373000,-0.706000,2.459000,8.755127
3,295.50,-8.287000,-0.884000,2.456000,8.688369
3,297.00,-8.192000,-1.021000,2.450000,8.611260
3,298.50,-8.088000,-1.171000,2.435000,8.527380
3,300.00,-7.962000,-1.351000,2.410000,8.427737
3,301.50,-7.846000,-1.470000,2.396000,8.334353
3,303.00,-7.696000,-1.651000,2.360000,8.217288
3,304.50,-7.555000,-1.770000,2.335000,8.103280
3,306.00,-7.423000,-1.893000,2.313000,8.002146
3,307.50,-7.244000,-2.048000,2.285000,7.867087
3,309.00,-7.090000,-2.164000,2.253000,7.747710
3,310.50,-6.883000,-2.318000,2.206000,7.590471
3,312.00,-6.703000,-2.425000,2.187000,7.456125
3,313.50,-6.483000,-2.550000,2.151000,7.290994
3,315.00,-6.299000,-2.647000,2.122000,7.154502
3,316.50,-6.098000,-2.756000,2.074000,7.005899
3,318.00,-5.836000,-2.874000,2.028000,6.814070
3,319.50,-5.633000,-2.960000,1.989000,6.666964
3,321.00,-5.364000,-3.075000,1.935000,6.478607
3,322.50,-5.145000,-3.151000,1.897000,6.324432
3,324.00,-4.918000,-3.235000,1.853000,6.171350
3,325.50,-4.612000,-3.336000,1.788000,5.966271
3,327.00,-4.378000,-3.403000,1.748000,5.814017
3,328.50,-4.076000,-3.478000,1.695000,5.619901
3,330.00,-3.818000,-3.550000,1.642000,5.465875
3,331.50,-3.574000,-3.609000,1.598000,5.324656
3,333.00,-3.243000,-3.670000,1.532000,5.131566
3,334.50,-2.974000,-3.733000,1.474000,4.995262
3,336.00,-2.641000,-3.785000,1.417000,4.827939
3,337.50,-2.366000,-3.817000,1.361000,4.692522
3,339.00,-2.026000,-3.868000,1.299000,4.555601
3,340.50,-1.757000,-3.902000,1.246000,4.457036
3,342.00,-1.465000,-3.927000,1.186000,4.355933
3,343.50,-1.109000,-3.962000,1.105000,4.260088
3,345.00,-0.832000,-3.978000,1.042000,4.195530
3,346.50,-0.470000,-3.999000,0.986000,4.145491
3,348.00,-0.179000,-4.005000,0.933000,4.116134
3,349.50,0.120000,-4.021000,0.862000,4.114108
3,351.00,0.498000,-4.021000,0.795000,4.128979
3,352.50,0.802000,-4.026000,0.730000,4.169506
3,354.00,1.086000,-4.013000,0.669000,4.210834
3,355.50,1.390000,-4.007000,0.600000,4.283474
3,357.00,1.688000,-3.988000,0.559000,4.366460
3,358.50,2.072000,-3.959000,0.464000,4.492456
4,0.00,2.373000,-3.937000,0.408000,4.614928
4,1.49,2.668000,-3.910000,0.351000,4.746528
4,2.99,2.961000,-3.879000,0.284000,4.888233
4,4.48,3.244000,-3.841000,0.219000,5.032373
4,5.98,3.626000,-3.805000,0.165000,5.258624
4,7.47,3.669000,-3.765000,0.168000,5.259754
4,8.96,3.565000,-3.750000,0.164000,5.176738
4,10.46,3.572000,-3.751000,0.172000,5.182545
4,11.95,3.587000,-3.740000,0.147000,5.184185
4,13.44,3.598000,-3.743000,0.169000,5.194633
4,14.94,3.598000,-3.741000,0.164000,5.193032
4,16.43,3.597000,-3.739000,0.157000,5.190682
4,17.93,3.595000,-3.734000,0.151000,5.185517
4,19.42,3.593000,-3.745000,0.157000,5.192237
4,20.91,3.596000,-3.734000,0.153000,5.186269
4,22.41,3.593000,-3.738000,0.143000,5.186785
4,23.90,3.595000,-3.741000,0.153000,5.190618
4,25.39,3.590000,-3.738000,0.151000,5.184934
4,26.89,3.591000,-3.740000,0.153000,5.187127
4,28.38,3.599000,-3.738000,0.158000,5.191378
4,29.88,3.600000,-3.739000,0.159000,5.192822
4,31.37,3.599000,-3.740000,0.153000,5.192669
4,32.86,3.597000,-3.739000,0.150000,5.190475
4,34.36,3.597000,-3.736000,0.154000,5.188431
4,35.85,3.592000,-3.743000,0.149000,5.189866
